donor_id,canon_id,cluster_score
319089,319089,0.933663193691004
323064,319089,0.8614393311946
323065,319089,0.82026800084022
323066,319089,0.82026800084022
323067,319089,0.808742559815836
323069,319089,0.694488713018396
323072,319089,0.785947812756602
323073,319089,0.852709641182343
323074,319089,0.845991793671771
323076,319089,0.921149245157903
323077,319089,0.934308589182788
323078,319089,0.87053674934708
323079,319089,0.869440255846483
323080,319089,0.8727277610023
323081,319089,0.818251532010378
323082,319089,0.861573148979342
323083,319089,0.873760797065244
323084,319089,0.870599420845053
323085,319089,0.902742210332433
323086,319089,0.863180321624245
323087,319089,0.840463782664844
323088,319089,0.821739708417988
323090,319089,0.887014644104972
323091,319089,0.893085252331392
323092,319089,0.861247512143869
323093,319089,0.866641420981353
323094,319089,0.899461903071977
323095,319089,0.865869271585314
323096,319089,0.872114524187864
323097,319089,0.893897491050018
323098,319089,0.895632842965792
323099,319089,0.898030238416476
323100,319089,0.895482375156461
323101,319089,0.895632842965792
323102,319089,0.864074610065563
323103,319089,0.895482375156461
323104,319089,0.869020275414905
323105,319089,0.857992788393378
323106,319089,0.847868032818901
323107,319089,0.853399804896287
323108,319089,0.851573548447837
323109,319089,0.851893957406402
323110,319089,0.855634310225568
323111,319089,0.829795488969303
323112,319089,0.838243614469504
323115,319089,0.789414969768234
323116,319089,0.82929334510116
323117,319089,0.784341256696764
323130,319089,0.805843191249786
319110,319110,0.704148475664503
331410,319110,0.704148475664503
319116,319116,0.929272511268711
332392,319116,0.739304038479898
332505,319116,0.96298655634363
332512,319116,0.914366040095615
332513,319116,0.915237167966007
332514,319116,0.914366040095615
332515,319116,0.915237167966007
332516,319116,0.886566356669286
332521,319116,0.887439036872346
332522,319116,0.933675079147322
332525,319116,0.914366040095615
332526,319116,0.915237167966007
332527,319116,0.91227811233489
332528,319116,0.91609611531329
332529,319116,0.915237167966007
332530,319116,0.8907946862449
332531,319116,0.885240887548897
332537,319116,0.857234251999158
332538,319116,0.896830795350036
332539,319116,0.891305598177549
332542,319116,0.817841705020379
332543,319116,0.88016278528883
332544,319116,0.895690609297793
332545,319116,0.899061194310014
332549,319116,0.819022416388752
332550,319116,0.680513081709186
332553,319116,0.788467194037843
319124,319124,0.749443465045274
335851,319124,0.749443465045274
319135,319135,0.774734277433986
340642,319135,0.913468572462646
340643,319135,0.790009923741826
319138,319138,0.864386092218893
342775,319138,0.864386092218893
342776,319138,0.863430054533209
342777,319138,0.868196624137214
342778,319138,0.731478374088762
319139,319139,0.840325533564545
342927,319139,0.840325533564545
319146,319146,0.828834212498789
346658,319146,0.772494039223992
346659,319146,0.772494039223992
346888,319146,0.612421967944009
346901,319146,0.819265700930622
346902,319146,0.844881237556149
346903,319146,0.835002755074094
319147,319147,0.827712866630297
345655,319147,0.374566888755012
345656,319147,0.375067958899015
345669,319147,0.521269103166601
345670,319147,0.515911956381994
345671,319147,0.521269103166601
345672,319147,0.338654993874283
345673,319147,0.323519976889178
345682,319147,0.408648164375316
346095,319147,0.448702204936744
346476,319147,0.4243106333284
346477,319147,0.4243106333284
346485,319147,0.396009569790421
346491,319147,0.34618659698252
346511,319147,0.323251204546337
346512,319147,0.323251204546337
346519,319147,0.41617816212168
346537,319147,0.398061803031505
346539,319147,0.421527485790621
346542,319147,0.458105204182828
346543,319147,0.393568697146486
346548,319147,0.436953186863161
346549,319147,0.451254269515969
346550,319147,0.449478036916036
346563,319147,0.479284394973329
346685,319147,0.396749081686239
347578,319147,0.516268111174582
347579,319147,0.39933966975927
347580,319147,0.473498625078705
347582,319147,0.41800501397334
347586,319147,0.323380666462966
347602,319147,0.311540294730341
347603,319147,0.346894725018007
347611,319147,0.354449950840307
347629,319147,0.485991635399595
347630,319147,0.485991635399595
347945,319147,0.241588837947866
347946,319147,0.455114573725785
347947,319147,0.433492988793998
347948,319147,0.432944617685118
347964,319147,0.397328167740465
347967,319147,0.412584877206015
347968,319147,0.40341701147487
347969,319147,0.412584877206015
347970,319147,0.40341701147487
347971,319147,0.230821597881624
319175,319175,0.622523656095788
356943,319175,0.622523656095788
319176,319176,0.783083793902156
357175,319176,0.783083793902156
319180,319180,0.662262006872193
356380,319180,0.570420400210526
356381,319180,0.576480875885092
356471,319180,0.580860987411012
356556,319180,0.657812632980525
356565,319180,0.658726013053867
356566,319180,0.721857926180485
356567,319180,0.710592034231972
356570,319180,0.684477131960094
356571,319180,0.687958555155394
356572,319180,0.676725719485119
356573,319180,0.676725719485119
356574,319180,0.681944874745107
356575,319180,0.679628179688222
356576,319180,0.689287298287455
356577,319180,0.518178898354992
356580,319180,0.50758515857652
358248,319180,0.610792809255224
358249,319180,0.751126095434744
358250,319180,0.751348958839603
358255,319180,0.691490981983299
358257,319180,0.784151410030029
358258,319180,0.72717888894912
358259,319180,0.662842385570505
358260,319180,0.662842385570505
358261,319180,0.815044548481768
358262,319180,0.816450629723001
358263,319180,0.56333403481484
358264,319180,0.538219162273067
358265,319180,0.799332583734028
358266,319180,0.795236632947217
358267,319180,0.685556191188713
358268,319180,0.692246812004466
358269,319180,0.653739573274565
358270,319180,0.583994985605762
358271,319180,0.713431784316764
358276,319180,0.710592034231972
358277,319180,0.670704608114243
358285,319180,0.676725719485119
