donor_id,canon_id,cluster_score
319089,319089,0.894027678282709
323064,319089,0.839696448138467
323065,319089,0.725815507542501
323066,319089,0.725815507542501
323067,319089,0.73110160736706
323068,319089,0.782253763449177
323069,319089,0.574286854878648
323072,319089,0.726394248243352
323073,319089,0.769807077740658
323074,319089,0.75908902061794
323076,319089,0.886724565001319
323077,319089,0.897268312510784
323078,319089,0.791245103748556
323079,319089,0.789374985967459
323080,319089,0.792302124523427
323081,319089,0.746215178103975
323082,319089,0.783440848950011
323083,319089,0.834757727019577
323084,319089,0.831899245417432
323085,319089,0.860399248830829
323086,319089,0.769512948708109
323087,319089,0.756348596325116
323088,319089,0.739769437159447
323089,319089,0.653211786569399
323090,319089,0.831199637693615
323091,319089,0.839289894343361
323092,319089,0.816997921217668
323093,319089,0.82318798837103
323094,319089,0.857821882181868
323095,319089,0.827806546581572
323096,319089,0.833884059388347
323097,319089,0.852841222902458
323098,319089,0.854641774864537
323099,319089,0.856644971659501
323100,319089,0.854481536452103
323101,319089,0.854641774864537
323102,319089,0.827748357584213
323103,319089,0.854481536452103
323104,319089,0.832404500694771
323105,319089,0.828543820573699
323106,319089,0.817937464724486
323107,319089,0.824056666469679
323108,319089,0.82292595487054
323109,319089,0.822934565297911
323110,319089,0.825901556827779
323111,319089,0.746329172286006
323112,319089,0.753671660455847
323113,319089,0.669442947937718
323114,319089,0.650077836325922
323115,319089,0.777698952340721
323116,319089,0.751679106189802
323117,319089,0.730580319280219
323130,319089,0.728397903155729
319110,319110,0.536812728455692
331410,319110,0.536812728455692
319146,319146,0.812566605429905
346658,319146,0.832765656817166
346659,319146,0.832765656817166
346901,319146,0.799716403702468
346902,319146,0.839487103032782
346903,319146,0.839660183595377
319147,319147,0.916626777744532
346095,319147,0.586472641821338
347964,319147,0.554514452788903
347967,319147,0.764022875865074
347968,319147,0.752185684356613
347969,319147,0.764022875865074
347970,319147,0.752185684356613
347971,319147,0.659411428338377
319162,319162,0.5878904442087
350985,319162,0.5878904442087
319176,319176,0.762690422516645
357175,319176,0.762690422516645
319196,319196,0.547094644967344
361019,319196,0.547094644967344
319197,319197,0.662082462814366
363268,319197,0.73856597772314
363269,319197,0.739887941473232
363270,319197,0.742125459534469
363276,319197,0.75175309470738
363277,319197,0.756976615407004
363278,319197,0.815665745786051
363279,319197,0.829247568904896
363283,319197,0.60642546630482
363284,319197,0.598408846003428
363287,319197,0.884745616723053
363291,319197,0.791073459813577
363292,319197,0.644136471838491
363293,319197,0.511906979619287
363294,319197,0.69687996255185
363295,319197,0.72897700565895
363296,319197,0.566205458636421
363297,319197,0.810882548616316
363298,319197,0.817828456999625
363299,319197,0.818169606607448
363300,319197,0.826397364398669
363301,319197,0.830886149706081
363302,319197,0.644081082360104
363303,319197,0.819349509448464
363304,319197,0.85547486996691
363305,319197,0.824674555142568
363306,319197,0.820259079176683
363307,319197,0.85087741302149
363308,319197,0.848750128248029
363309,319197,0.863053976656211
363310,319197,0.85087741302149
363311,319197,0.848750128248029
363312,319197,0.863053976656211
363313,319197,0.859805762556649
363314,319197,0.861122675392645
363315,319197,0.668675754366006
363316,319197,0.685979240377313
363317,319197,0.699348148820281
363318,319197,0.675549716822236
363319,319197,0.685979240377313
363320,319197,0.699360203050398
363321,319197,0.692868638796197
363322,319197,0.683140327899385
363323,319197,0.690179611120538
363325,319197,0.831425443233058
363326,319197,0.662082462814366
363331,319197,0.531981995237432
363332,319197,0.548796454273449
363333,319197,0.600414922315453
363334,319197,0.774072334632754
363335,319197,0.775148922630617
363336,319197,0.778032005879128
363337,319197,0.775926807201217
363338,319197,0.791515765053787
363339,319197,0.789591134169372
363340,319197,0.800568504958962
319198,319198,0.943252874515556
363341,319198,0.928316253706746
363343,319198,0.607930667621966
363344,319198,0.809567026181766
363345,319198,0.877085480136164
363346,319198,0.943252874515556
363347,319198,0.796368041222854
363349,319198,0.849648301779831
363350,319198,0.849648301779831
363351,319198,0.766382716694528
363352,319198,0.897657498492072
363353,319198,0.838955532085476
363354,319198,0.623227446116927
363355,319198,0.891622918583668
363356,319198,0.902198518779593
363357,319198,0.880654370776623
363358,319198,0.861823207962758
363359,319198,0.865482539873664
363360,319198,0.807424262218868
363361,319198,0.804406513107373
363362,319198,0.917025227433693
363363,319198,0.917025227433693
363364,319198,0.913115663988595
363365,319198,0.911480473340382
363366,319198,0.917025227433693
363369,319198,0.846211839367114
363370,319198,0.846211839367114
