donor_id,canon_id,cluster_score
319089,319089,0.874630844519291
323064,319089,0.789520470091696
323065,319089,0.754223099145366
323066,319089,0.754223099145366
323067,319089,0.74742632955887
323069,319089,0.663586716377683
323072,319089,0.700356003381046
323073,319089,0.787391204104174
323074,319089,0.778422285503021
323076,319089,0.860264698465312
323077,319089,0.880456608211092
323078,319089,0.814525090938524
323079,319089,0.812664844510792
323080,319089,0.816854281133963
323081,319089,0.753973560841904
323082,319089,0.805561484868629
323083,319089,0.813342578018983
323084,319089,0.810791839324529
323085,319089,0.854944440511753
323086,319089,0.784715327297014
323087,319089,0.750331359085561
323088,319089,0.725123338458462
323090,319089,0.833056236080392
323091,319089,0.833546689160642
323092,319089,0.790374756061846
323093,319089,0.797849481597143
323094,319089,0.855271999104694
323095,319089,0.812726889261919
323096,319089,0.814893602264871
323097,319089,0.847879080308106
323098,319089,0.850768557900682
323099,319089,0.852621898797317
323100,319089,0.849000219389919
323101,319089,0.850768557900682
323102,319089,0.809551331620867
323103,319089,0.849000219389919
323104,319089,0.809261601213798
323105,319089,0.805278759555081
323106,319089,0.780941602458325
323107,319089,0.77625287546972
323108,319089,0.774161741312522
323109,319089,0.775267093908995
323110,319089,0.780094247527151
323111,319089,0.734808927504214
323112,319089,0.750523056043265
323115,319089,0.689904607180644
323116,319089,0.762440639994282
323117,319089,0.704527326028891
323130,319089,0.746016789820422
319110,319110,0.620903731338381
331410,319110,0.620903731338381
319116,319116,0.903029267081538
332392,319116,0.754467635381217
332505,319116,0.932405015696389
332512,319116,0.893809796810367
332513,319116,0.895399835983965
332514,319116,0.893809796810367
332515,319116,0.895399835983965
332516,319116,0.8603118855507
332521,319116,0.871614930638353
332522,319116,0.908317785001861
332525,319116,0.893809796810367
332526,319116,0.895399835983965
332527,319116,0.890526185625567
332528,319116,0.897434504369432
332529,319116,0.895399835983965
332530,319116,0.863042949659544
332531,319116,0.858931485496427
332537,319116,0.828463446459755
332538,319116,0.885549494846597
332539,319116,0.873546134549597
332542,319116,0.779148875652232
332543,319116,0.856062945647807
332544,319116,0.871176994566908
332545,319116,0.87610411981371
332549,319116,0.772238892856312
332550,319116,0.720403897195618
332553,319116,0.793440597519053
319124,319124,0.691789623776101
335851,319124,0.691789623776101
319135,319135,0.668055192194645
340642,319135,0.845301453034789
340643,319135,0.701587093999044
319138,319138,0.966341590569161
342775,319138,0.966341590569161
342776,319138,0.96634006357488
342777,319138,0.966361800803119
319139,319139,0.75193143173522
342927,319139,0.75193143173522
319146,319146,0.689123156041572
319147,319146,0.727128070390393
345274,319146,0.00477929184623638
345384,319146,0.339396885830128
345387,319146,0.300114566530286
345389,319146,0.307402821432588
345394,319146,0.400666715855169
345412,319146,0.383826418950951
345425,319146,0.292539430468701
345437,319146,0.310305268823364
345439,319146,0.284185442423429
345448,319146,0.288584552918658
345450,319146,0.294677378499425
345453,319146,0.318410597185971
345454,319146,0.299742141026864
345455,319146,0.318416658757464
345456,319146,0.318410597185971
345461,319146,0.374509273252984
345480,319146,0.281067641245064
345493,319146,0.29222633771565
345494,319146,0.29222633771565
345507,319146,0.277960295462428
345508,319146,0.277960295462428
345511,319146,0.267739362714164
345610,319146,0.397552264745458
345611,319146,0.397552264745458
345625,319146,0.279872864844648
345626,319146,0.279872864844648
345645,319146,0.318420135120566
345655,319146,0.274341425834974
345656,319146,0.274335310433845
345669,319146,0.460437099551075
345670,319146,0.460313506604482
345671,319146,0.460437099551075
345672,319146,0.261198690755207
345673,319146,0.309850889974596
345682,319146,0.37946840671046
345690,319146,0.313654413592982
345693,319146,0.330809145437069
345699,319146,0.336393543223777
345700,319146,0.332115223044772
345701,319146,0.337419311817212
345702,319146,0.332115223044772
345703,319146,0.336393543223777
345704,319146,0.300870431386328
345724,319146,0.299143147901428
345727,319146,0.272865175269922
345728,319146,0.274230812797761
345733,319146,0.657149211067015
345734,319146,0.656455115646043
345735,319146,0.657149211067015
345744,319146,0.310996586665318
345746,319146,0.323331118150544
345747,319146,0.323096356894576
345748,319146,0.323221098639646
345749,319146,0.323331118150544
345750,319146,0.343996286395297
345752,319146,0.340871038882037
345765,319146,0.348016799297585
345772,319146,0.302533121469825
345782,319146,0.505764293241883
345802,319146,0.335766718943814
345803,319146,0.457410853311534
345804,319146,0.32459545363182
345829,319146,0.32121763418441
345843,319146,0.135190613778833
345844,319146,0.310047596724268
345845,319146,0.299675724218182
345846,319146,0.310047596724268
345847,319146,0.216377057278126
345848,319146,0.300583439306635
345857,319146,0.272459488936886
345858,319146,0.271270737610684
345870,319146,0.322675866574386
345871,319146,0.322675866574386
345872,319146,0.311236388272361
345927,319146,0.348328484759165
345933,319146,0.319055684301511
345945,319146,0.331825988642572
345946,319146,0.311842053214727
345961,319146,0.296768952229652
345972,319146,0.320655298013949
345976,319146,0.308465619864214
345977,319146,0.310913474790642
345979,319146,0.326141404805031
345980,319146,0.214784029948073
345981,319146,0.410858951042799
345994,319146,0.316841847636256
345995,319146,0.314660011144149
345996,319146,0.363015237754284
346004,319146,0.341252526980544
346005,319146,0.341252526980544
346006,319146,0.326287806617088
346007,319146,0.326181148683327
346008,319146,0.321400033550042
346009,319146,0.318959883830758
346010,319146,0.3188665706147
346011,319146,0.303049365453141
346012,319146,0.296855008154368
346026,319146,0.402282484508609
346066,319146,0.363755396689926
346067,319146,0.333013011630993
346070,319146,0.329890217342089
346095,319146,0.408047864487206
346136,319146,0.309207012822463
346158,319146,0.454983157774012
346159,319146,0.220797922158561
346160,319146,0.361726022728802
346161,319146,0.35648377730086
346162,319146,0.361726022728802
346163,319146,0.356612195694675
346164,319146,0.338058688658081
346178,319146,0.274498362479942
346199,319146,0.36369601014874
346205,319146,0.316695635777719
346214,319146,0.533169318400096
346215,319146,0.5309136850922
346216,319146,0.533145953878231
346217,319146,0.533169318400096
346224,319146,0.335916665032573
346267,319146,0.340995067066211
346268,319146,0.340995067066211
346313,319146,0.328493653335254
346314,319146,0.328493653335254
346315,319146,0.328493653335254
346316,319146,0.329917269522003
346366,319146,0.272551250990009
346367,319146,0.272551250990009
346381,319146,0.292221136274489
346382,319146,0.300085445059311
346383,319146,0.359168448447809
346392,319146,0.341188032993005
346409,319146,0.336678315714135
346412,319146,0.366923752952462
346418,319146,0.365151191039291
346419,319146,0.365151191039291
346421,319146,0.316144057557679
346422,319146,0.318887665757804
346423,319146,0.356125677905257
346424,319146,0.356104584569728
346425,319146,0.356125677905257
346476,319146,0.431926155650065
346477,319146,0.431926155650065
346485,319146,0.39463646517616
346491,319146,0.318832403967614
346497,319146,0.413743890045108
346499,319146,0.353761766025063
346505,319146,0.30630396919441
346511,319146,0.304850619835405
346512,319146,0.304850619835405
346516,319146,0.314799561549325
346517,319146,0.347430705289624
346519,319146,0.380229785815115
346528,319146,0.310076460674489
346529,319146,0.309371912308527
346530,319146,0.316761158286071
346531,319146,0.310076460674489
346532,319146,0.307388636114289
346533,319146,0.307161484772992
346537,319146,0.361793827376662
346539,319146,0.337420984975288
346542,319146,0.378562028746367
346543,319146,0.336025187870283
346548,319146,0.379174299774343
346549,319146,0.379404742758565
346550,319146,0.379404977311802
346552,319146,0.318972459691001
346555,319146,0.280375729489863
346556,319146,0.280369152765333
346557,319146,0.281848412534942
346563,319146,0.384944845580846
